id	de	level	ko	model
scd1256ae14	Entschuldigung! - Das macht doch nichts.	a1	죄송합니다! - 괜찮아요.	claude-opus-5[1m]
sf1c399faa6	Was machst du am Wochenende?	a1	주말에 뭐 해?	claude-opus-5[1m]
se9fb08dd06	Ich habe die Betten noch nicht gemacht.	a1	저는 아직 침대 정리를 하지 않았어요.	claude-opus-5[1m]
s5a08539212	Soll ich dir die Suppe noch einmal warm machen?	a1	수프를 다시 데워 줄까?	claude-opus-5[1m]
sb644535473	Meine Arbeit macht mir viel Spaß.	a1	제 일은 정말 재미있어요.	claude-opus-5[1m]
s62600dd76a	Mach dir bitte keine Sorgen.	a1	걱정하지 마.	claude-opus-5[1m]
s198aa60aa0	Was würden Sie an meiner Stelle machen?	a1	제 입장이라면 어떻게 하시겠어요?	claude-opus-5[1m]
s41f6b2bdd9	Tut mir leid. Die Küche hat schon geschlossen. – Da kann man nichts machen.	a1	죄송합니다. 주방이 이미 문을 닫았어요. – 어쩔 수 없죠.	claude-opus-5[1m]
sa73b6f2ede	Entschuldigung! – Das macht doch nichts.	a1	죄송합니다! – 괜찮아요.	claude-opus-5[1m]
sf3a02e00fc	Das macht zusammen 20 Euro.	a1	모두 합쳐서 20유로입니다.	claude-opus-5[1m]
sc7222d253d	Familie Kurz bekommt ein Baby. – Junge oder Mädchen?	a1	쿠르츠 씨 가족은 아기가 생겨요. – 남자아이예요, 여자아이예요?	claude-opus-5[1m]
s8f979d7674	Familie Kurz hat zwei Mädchen und einen Jungen.	a1	쿠르츠 씨 가족은 여자아이 둘과 남자아이 하나가 있어요.	claude-opus-5[1m]
scad9cb3d46	Hier darf man nicht rauchen.	a1	여기서는 담배를 피우면 안 돼요.	claude-opus-5[1m]
s1a6f0c6eb5	Wie schreibt man das?	a1	그건 어떻게 쓰나요?	claude-opus-5[1m]
s7b171a648c	Hier darf man nicht parken.	a1	여기에는 주차하면 안 돼요.	claude-opus-5[1m]
sb5feda757a	Mein Mann arbeitet bei der Polizei.	a1	제 남편은 경찰에서 일해요.	claude-opus-5[1m]
sb03861b12c	Mein Mann ist Polizist.	a1	제 남편은 경찰관이에요.	claude-opus-5[1m]
sc96782dc1d	Kreuzen Sie bitte an: weiblich oder „männlich“.	a1	'여성' 또는 '남성'에 표시해 주세요.	claude-opus-5[1m]
sc55f718dac	Bitte wählen Sie: weiblich oder männlich.	a1	여성 또는 남성을 선택해 주세요.	claude-opus-5[1m]
s61e6c60926	Die Waschmaschine ist günstig.	a1	그 세탁기는 저렴해요.	claude-opus-5[1m]
s9099e5e09e	Die Waschmaschine funktioniert sehr gut.	a1	그 세탁기는 아주 잘 작동해요.	claude-opus-5[1m]
sbf190b338f	Ich habe eine neue Kaffeemaschine.	a1	저는 새 커피 머신이 있어요.	claude-opus-5[1m]
s6edf411afb	Unsere Maschine soll um 7 Uhr 10 starten.	a1	우리 비행기는 7시 10분에 출발할 예정이에요.	claude-opus-5[1m]
s8450587c56	Wir machen Urlaub am Meer.	a1	우리는 바다에서 휴가를 보내요.	claude-opus-5[1m]
sa1ab34cbad	Wir machen immer Urlaub am Meer.	a1	우리는 항상 바다로 휴가를 가요.	claude-opus-5[1m]
sfefc0cccaf	Dieses Auto kostet 1.000 Euro mehr als das andere.	a1	이 차는 다른 차보다 1,000유로 더 비싸요.	claude-opus-5[1m]
s28e5c7c058	Mehr kann ich nicht essen!	a1	더는 못 먹겠어요!	claude-opus-5[1m]
s317c81dc82	Ich möchte mehr Taschengeld.	a1	저는 용돈을 더 받고 싶어요.	claude-opus-5[1m]
s256296d5a0	Mein Vater ist Arzt.	a1	제 아버지는 의사예요.	claude-opus-5[1m]
s2308120d4b	Die meisten Norddeutschen sind sehr groß.	a1	북독일 사람들 대부분은 키가 아주 커요.	claude-opus-5[1m]
s47c4ad1636	Ich bin neu hier im Haus. Die meisten Nachbarn kenne ich noch nicht.	a1	저는 이 집에 새로 왔어요. 이웃 대부분을 아직 몰라요.	claude-opus-5[1m]
sc48c6bb31c	Wie gut kannst du Deutsch? – Das Meiste verstehe ich.	a1	독일어를 얼마나 잘해? – 대부분은 이해해요.	claude-opus-5[1m]
s2097f58e35	Ich bin neu im Haus. Die meisten Nachbarn kenne ich noch nicht.	a1	저는 이 건물에 새로 왔어요. 이웃 대부분을 아직 몰라요.	claude-opus-5[1m]
scac1fa44e9	Die Menschen sind hier anders als bei uns.	a1	여기 사람들은 우리와 달라요.	claude-opus-5[1m]
sd29c9b2628	Die Menschen sind hier ein bisschen anders als im Süden.	a1	여기 사람들은 남쪽 사람들과 조금 달라요.	claude-opus-5[1m]
s7a38301ff2	Ich möchte ein Auto mieten.	a1	저는 차를 빌리고 싶어요.	claude-opus-5[1m]
se2b097e413	Wir haben die Wohnung für drei Jahre gemietet.	a1	우리는 그 집을 3년 동안 빌렸어요.	claude-opus-5[1m]
s889cec0374	Im Urlaub haben wir ein Auto gemietet.	a1	휴가 때 우리는 차를 빌렸어요.	claude-opus-5[1m]
sb4b1fac9ec	Die Miete für diese Wohnung ist 600 Euro.	a1	이 집의 월세는 600유로예요.	claude-opus-5[1m]
s75450ee77e	Wie viel Miete bezahlst du für deine Wohnung?	a1	너는 집 월세를 얼마나 내?	claude-opus-5[1m]
s9c1e65d315	Unsere Miete ist sehr hoch.	a1	우리 월세는 아주 비싸요.	claude-opus-5[1m]
sb7deabcd38	Wie viel Miete bezahlst du?	a1	너는 월세를 얼마나 내?	claude-opus-5[1m]
sb4e6362b1f	Die Milch steht im Kühlschrank.	a1	우유는 냉장고에 있어요.	claude-opus-5[1m]
s6518d7a8db	Stellst du bitte die Milch in den Kühlschrank?	a1	우유를 냉장고에 넣어 줄래?	claude-opus-5[1m]
scd533eae8e	Trinken Sie den Kaffee mit Milch?	a1	커피를 우유와 함께 드세요?	claude-opus-5[1m]
s01b4e8d38f	Ich gehe heute Abend mit Maria aus.	a1	저는 오늘 저녁에 마리아와 외출해요.	claude-opus-5[1m]
s388b1eb8a7	Wir suchen eine Dreizimmerwohnung mit Küche und Bad.	a1	우리는 부엌과 욕실이 있는 방 세 개짜리 집을 찾고 있어요.	claude-opus-5[1m]
s8fbe49026b	Ich hätte gern einen Tee mit Zitrone.	a1	레몬을 넣은 차 한 잔 주세요.	claude-opus-5[1m]
sb5bc269956	Mit meiner Mutter sind wir acht Personen.	a1	어머니까지 하면 우리는 여덟 명이에요.	claude-opus-5[1m]
s416fbc98ce	Ich bin mit dem Fahrrad gekommen.	a1	저는 자전거를 타고 왔어요.	claude-opus-5[1m]
s6d1f90b20c	Ich gehe einkaufen. Soll ich dir was mitbringen?	a1	나 장 보러 가. 뭐 사다 줄까?	claude-opus-5[1m]
sf5a259f567	Der Koffer ist leicht.	a1	그 여행 가방은 가벼워요.	claude-opus-5[1m]
sea71bda27d	Deutsch ist nicht leicht.	a1	독일어는 쉽지 않아요.	claude-opus-5[1m]
s31abf3125c	Das Paket ist leicht, es wiegt nur ein Kilo.	a1	그 소포는 가벼워요, 1킬로밖에 안 나가요.	claude-opus-5[1m]
sd32569b5fa	Die Aufgabe ist nicht leicht.	a1	그 과제는 쉽지 않아요.	claude-opus-5[1m]
s827c48c513	Der Koffer ist ganz leicht. Ich kann ihn allein tragen.	a1	그 여행 가방은 아주 가벼워요. 혼자 들 수 있어요.	claude-opus-5[1m]
sb2c7470090	Es ist nicht leicht, bei diesem Arzt einen Termin zu bekommen.	a1	이 의사에게 진료 예약을 잡기는 쉽지 않아요.	claude-opus-5[1m]
s4ffec10154	Leider kann ich nicht kommen. Ich muss zum Arzt.	a1	안타깝게도 저는 못 가요. 병원에 가야 해요.	claude-opus-5[1m]
s8564cc9639	Da kann ich Ihnen leider nicht helfen.	a1	그건 유감스럽게도 도와드릴 수 없어요.	claude-opus-5[1m]
s684d402f89	Hast du schon eine Antwort auf deinen Brief? – Leider nicht.	a1	네 편지에 답장 벌써 왔어? – 아쉽게도 아니야.	claude-opus-5[1m]
s876fa5d5b4	Seid leise. Die anderen schlafen schon.	a1	조용히 해요. 다른 사람들은 벌써 자고 있어요.	claude-opus-5[1m]
sbd7bb67d37	Könntest du das Radio bitte etwas leiser stellen?	a1	라디오 소리 좀 줄여 줄 수 있어?	claude-opus-5[1m]
s87df2b0ca6	Wie lange lernen Sie schon Deutsch?	a1	독일어를 배우신 지 얼마나 되셨어요?	claude-opus-5[1m]
s059424df97	Ich lese ein Buch von García Márquez.	a1	저는 가르시아 마르케스의 책을 읽고 있어요.	claude-opus-5[1m]
s9770f8caf2	In der Schule lesen wir ein Buch von Goethe.	a1	학교에서 우리는 괴테의 책을 읽어요.	claude-opus-5[1m]
s8846c2e1dd	Ich habe gelesen, dass es ab heute Sonderangebote gibt.	a1	오늘부터 특가 상품이 있다고 읽었어요.	claude-opus-5[1m]
sec90a9ac4d	Deine Schrift kann ich nicht gut lesen.	a1	네 글씨는 잘 못 읽겠어.	claude-opus-5[1m]
s4f415f495c	Morgen ist der letzte Kurstag.	a1	내일이 마지막 수업일이에요.	claude-opus-5[1m]
sfd60f803f1	Was hast du letzte Woche gemacht?	a1	너 지난주에 뭐 했어?	claude-opus-5[1m]
scab3647c7b	Ich wohne im letzten Haus auf der rechten Seite.	a1	저는 오른쪽 마지막 집에 살아요.	claude-opus-5[1m]
se57d7f8992	Wann haben Sie Ihre Familie das letzte Mal gesehen?	a1	가족을 마지막으로 보신 게 언제예요?	claude-opus-5[1m]
sdfcb211c5c	In der Disko sind viele Leute.	a1	클럽에 사람이 많아요.	claude-opus-5[1m]
sdca5b12198	Auf der Party sind viele Leute.	a1	파티에 사람이 많아요.	claude-opus-5[1m]
s511fccc6d4	Auf der Party waren viele Leute.	a1	파티에 사람이 많았어요.	claude-opus-5[1m]
s64ab6a5fb3	Wo macht man hier das Licht an?	a1	여기 불은 어디서 켜요?	claude-opus-5[1m]
sbffb6f5ba9	Es ist so dunkel. Mach bitte das Licht an!	a1	너무 어두워. 불 좀 켜 줘!	claude-opus-5[1m]
s90c7209c1f	Kannst du bitte Licht machen? Ich kann so nichts sehen.	a1	불 좀 켜 줄래? 이래서는 아무것도 안 보여.	claude-opus-5[1m]
s2bd9de2ba6	Es ist so dunkel. Wo macht man hier das Licht an?	a1	너무 어두워요. 여기 불은 어디서 켜요?	claude-opus-5[1m]
s6ee9e154fb	Liebe Susanne, lieber Hans,	a1	수잔네에게, 한스에게,	claude-opus-5[1m]
s269d0137a1	Ich fahre lieber mit dem Zug als mit dem Bus.	a1	저는 버스보다 기차로 가는 게 더 좋아요.	claude-opus-5[1m]
s502bc4ad98	Möchtest du Pommes oder lieber eine Pizza?	a1	감자튀김 먹을래, 아니면 피자가 더 좋아?	claude-opus-5[1m]
sdad8fda270	Die Kinder waren heute sehr lieb.	a1	아이들이 오늘 아주 착했어요.	claude-opus-5[1m]
s9e44cb99a4	Vielen Dank für deine Hilfe. Das ist sehr lieb von dir.	a1	도와줘서 정말 고마워. 참 친절하다.	claude-opus-5[1m]
s95ae158274	Liebe Frau Meier!	a1	마이어 부인께!	claude-opus-5[1m]
s8b433b5aed	Ich liebe dich!	a1	사랑해!	claude-opus-5[1m]
s06ae1745d8	Ich liebe meine Familie.	a1	저는 제 가족을 사랑해요.	claude-opus-5[1m]
s871c212532	Meine Frau liebt ihren Beruf.	a1	제 아내는 자기 직업을 정말 좋아해요.	claude-opus-5[1m]
s954f8f16eb	Wir sind schon lange verheiratet, aber wir lieben uns immer noch.	a1	우리는 결혼한 지 오래됐지만 여전히 서로 사랑해요.	claude-opus-5[1m]
s47b137c71a	Sie fährt lieber mit der Bahn.	a1	그녀는 기차로 가는 걸 더 좋아해요.	claude-opus-5[1m]
s567eff6990	Mein Lieblingsfilm ist Schwarze Augen.	a1	제가 가장 좋아하는 영화는 '검은 눈'이에요.	claude-opus-5[1m]
s1a58012d83	Meine Lieblingsfarbe ist Blau.	a1	제가 가장 좋아하는 색은 파란색이에요.	claude-opus-5[1m]
s347b959f45	Mein Lieblingsessen ist Pizza.	a1	제가 가장 좋아하는 음식은 피자예요.	claude-opus-5[1m]
s756963235b	Welches ist dein Lieblingslied?	a1	네가 가장 좋아하는 노래는 뭐야?	claude-opus-5[1m]
s3774502b3c	Zum Geburtstag singen wir dir ein Lied.	a1	생일을 맞아 우리가 너에게 노래를 불러 줄게.	claude-opus-5[1m]
s7600ea5750	Zu deinem Geburtstag singen wir dir ein Lied.	a1	네 생일에 우리가 너에게 노래를 불러 줄게.	claude-opus-5[1m]
s2971e55dd7	Um neun Uhr liegt Judith noch im Bett.	a1	9시인데 유디트는 아직 침대에 누워 있어요.	claude-opus-5[1m]
s2169f4f2ec	Frankfurt liegt am Main.	a1	프랑크푸르트는 마인강에 있어요.	claude-opus-5[1m]
sa67a55ff55	Die Zeitung liegt auf dem Tisch.	a1	신문은 탁자 위에 있어요.	claude-opus-5[1m]
sab1a6661ff	Judith liegt noch im Bett.	a1	유디트는 아직 침대에 누워 있어요.	claude-opus-5[1m]
s91b46beb70	Der Brief liegt schon auf Ihrem Schreibtisch.	a1	편지는 이미 책상 위에 있어요.	claude-opus-5[1m]
sdf3b1b19f8	Er liegt schon seit drei Wochen im Krankenhaus.	a1	그는 벌써 3주째 병원에 입원해 있어요.	claude-opus-5[1m]
s74c5880903	In den Bergen liegt schon Schnee.	a1	산에는 벌써 눈이 쌓여 있어요.	claude-opus-5[1m]
se247c94d08	Gehen Sie die nächste Straße links.	a1	다음 길에서 왼쪽으로 가세요.	claude-opus-5[1m]
sb7615704f9	An der Kreuzung müssen Sie nach links abbiegen.	a1	교차로에서 왼쪽으로 도셔야 해요.	claude-opus-5[1m]
s80624f63bd	Dieser Lastkraftwagen ist sehr groß.	a1	이 화물차는 아주 커요.	claude-opus-5[1m]
s01a69fd0c2	In unserer Straße gibt es ein neues Lokal.	a1	우리 거리에 새 음식점이 생겼어요.	claude-opus-5[1m]
s5c761ca9e4	Gibt es hier in der Nähe ein gutes Lokal?	a1	이 근처에 괜찮은 음식점이 있어요?	claude-opus-5[1m]
sadc135a916	Gibt es hier in der Nähe ein gemütliches Lokal?	a1	이 근처에 아늑한 음식점이 있어요?	claude-opus-5[1m]
s218f70d47b	Die Lösung ist ganz einfach.	a1	해결책은 아주 간단해요.	claude-opus-5[1m]
s80cf783415	Wir fahren alle zusammen mit dem Zug. Das ist die beste Lösung.	a1	우리 다 같이 기차로 가요. 그게 가장 좋은 해결책이에요.	claude-opus-5[1m]
s83ef543a33	Die Aufgabe ist nicht schwer. Die Lösung ist ganz einfach.	a1	그 과제는 어렵지 않아요. 해결책은 아주 간단해요.	claude-opus-5[1m]
sf0b21b47f7	Ich gehe ins Kino. Kommst du mit?	a1	나 영화관에 가. 같이 갈래?	claude-opus-5[1m]
sbace6c8693	Warum macht ihr nicht mit?	a1	너희는 왜 같이 안 해?	claude-opus-5[1m]
s58c28f94a6	Nehmen wir meine Schwester ins Kino mit?	a1	내 여동생도 영화관에 데려갈까요?	claude-opus-5[1m]
s388e2e7962	Der Lehrer steht in der Mitte des Klassenzimmers.	a1	선생님이 교실 한가운데에 서 있어요.	claude-opus-5[1m]
s48b6bcd75b	Den Schrank stellen wir an die Wand, den Tisch in die Mitte.	a1	장롱은 벽에 놓고, 탁자는 가운데에 놓아요.	claude-opus-5[1m]
sc24a2f84b9	Ich habe bis Mitte August frei.	a1	저는 8월 중순까지 쉬어요.	claude-opus-5[1m]
sf0cba17553	Wo möchten Sie sitzen? – In der Mitte.	a1	어디에 앉고 싶으세요? – 가운데요.	claude-opus-5[1m]
s408a786e83	Bis Mitte der Woche bin ich fertig.	a1	주 중반까지는 제가 다 끝내요.	claude-opus-5[1m]
s666230a5ce	Ich habe Urlaub bis Mitte August.	a1	저는 8월 중순까지 휴가예요.	claude-opus-5[1m]
s09fa8c1770	Den Schrank stellen wir ans Fenster, den Tisch in die Mitte.	a1	장롱은 창가에 놓고, 탁자는 가운데에 놓아요.	claude-opus-5[1m]
s4073c5d56f	Sind die Möbel neu?	a1	가구는 새것인가요?	claude-opus-5[1m]
s1d77e7364c	Eure Möbel sind sehr schön.	a1	너희 가구 정말 예쁘다.	claude-opus-5[1m]
scdaff4bea4	Was möchten Sie trinken?	a1	뭘 마시고 싶으세요?	claude-opus-5[1m]
sbb438f8191	Ich möchte einen Kaffee, bitte.	a1	커피 한 잔 주세요.	claude-opus-5[1m]
sbfa9d97854	Möchtest du auch einen Kaffee?	a1	너도 커피 마실래?	claude-opus-5[1m]
sdb8f646b12	Im Sommer möchten wir gern ans Meer fahren.	a1	여름에 우리는 바다에 가고 싶어요.	claude-opus-5[1m]
sc0cbf968a0	Magst du Kaffee oder Tee?	a1	너는 커피가 좋아, 차가 좋아?	claude-opus-5[1m]
s58c5241bd9	Magst du Schokolade? - Nein, ich mag keine Süßigkeiten.	a1	너 초콜릿 좋아해? - 아니, 나는 단것을 안 좋아해.	claude-opus-5[1m]
scb6914f83b	Ich mag keinen Reis.	a1	저는 쌀밥을 좋아하지 않아요.	claude-opus-5[1m]
sd48cc57cf6	Möchtest du noch ein Stück Kuchen?	a1	케이크 한 조각 더 먹을래?	claude-opus-5[1m]
sa7a4336198	Ich möchte gern Herrn Schmidt sprechen.	a1	슈미트 씨와 통화하고 싶어요.	claude-opus-5[1m]
s7f14c03230	Herr Müller, Sie möchten bitte sofort zum Chef kommen.	a1	뮐러 씨, 지금 바로 사장님께 와 주세요.	claude-opus-5[1m]
s7ebca32622	Mit dieser Fahrkarte ist die Fahrt ab 9 Uhr möglich.	a1	이 승차권으로는 9시부터 이용할 수 있어요.	claude-opus-5[1m]
sc404344998	Kann ich bitte sofort einen Termin haben? - Das ist leider nicht möglich.	a1	지금 바로 예약할 수 있을까요? - 유감이지만 그건 불가능해요.	claude-opus-5[1m]
s76d60bd7e2	Kann ich bitte sofort einen Termin haben? – Das ist leider nicht möglich.	a1	지금 바로 예약할 수 있을까요? – 유감이지만 그건 불가능해요.	claude-opus-5[1m]
sb001b09bba	Moment mal bitte!	a1	잠깐만요!	claude-opus-5[1m]
s747775bce8	Einen Moment bitte.	a1	잠시만요.	claude-opus-5[1m]
s1833e79583	Einen Moment, bitte.	a1	잠시만요.	claude-opus-5[1m]
s35e7643029	Warten Sie bitte einen Moment.	a1	잠시만 기다려 주세요.	claude-opus-5[1m]
s922d185f1b	Ich habe im Moment sehr viel zu tun.	a1	저는 지금 할 일이 아주 많아요.	claude-opus-5[1m]
s475a34cc72	Morgen beginnt die Schule um 10 Uhr.	a1	내일은 학교가 10시에 시작해요.	claude-opus-5[1m]
s6943cd5bc3	Morgen beginnt die Schule erst um zehn Uhr.	a1	내일은 학교가 10시나 되어야 시작해요.	claude-opus-5[1m]
s206553d2c9	Ich bin müde. Ich gehe schlafen.	a1	저는 피곤해요. 자러 갈게요.	claude-opus-5[1m]
s58ee0e99d0	Öffnen Sie den Mund.	a1	입을 벌리세요.	claude-opus-5[1m]
se22f13be84	Öffnen Sie bitte den Mund. Ich möchte in Ihren Hals sehen.	a1	입을 벌려 주세요. 목 안을 좀 보고 싶어요.	claude-opus-5[1m]
sadcd19e189	Sie haben Halsschmerzen? Bitte machen Sie mal den Mund auf.	a1	목이 아프세요? 입을 좀 벌려 보세요.	claude-opus-5[1m]
sc2a8006e04	Ich muss jeden Tag von 8 Uhr bis 18 Uhr arbeiten.	a1	저는 매일 8시부터 18시까지 일해야 해요.	claude-opus-5[1m]
s4840676f96	Wie lange müssen Sie arbeiten?	a1	얼마나 오래 일하셔야 해요?	claude-opus-5[1m]
s4c6b27f4d6	Sie müssen die Miete pünktlich überweisen.	a1	집세를 제때 송금하셔야 해요.	claude-opus-5[1m]
s4878b01635	Ich muss jeden Tag von 8 bis 18 Uhr arbeiten.	a1	저는 매일 8시부터 18시까지 일해야 해요.	claude-opus-5[1m]
s3047f85f2e	Du musst mich nicht abholen. Nur wenn du willst.	a1	나 데리러 안 와도 돼. 네가 원할 때만.	claude-opus-5[1m]
sba3fc98df2	Frau Berghäuser ist die Mutter von Michaela.	a1	베르크호이저 부인은 미하엘라의 어머니예요.	claude-opus-5[1m]
se3057cacc6	Meine Mutter heißt Klara.	a1	제 어머니 이름은 클라라예요.	claude-opus-5[1m]
sbb9c9e088b	Dieser Raum ist für Mütter mit kleinen Kindern reserviert.	a1	이 방은 어린아이를 동반한 어머니들을 위한 곳이에요.	claude-opus-5[1m]
sd93fd606b3	Ich fliege nach München.	a1	저는 뮌헨으로 비행기를 타고 가요.	claude-opus-5[1m]
sb12e77695b	Es ist schon 5 nach 12.	a1	벌써 12시 5분이에요.	claude-opus-5[1m]
s56962fafae	Es ist schon fünf nach zwölf.	a1	벌써 12시 5분이에요.	claude-opus-5[1m]
s36d23e56c8	Wir treffen uns nach der Arbeit.	a1	우리 퇴근 후에 만나요.	claude-opus-5[1m]
se00908c87f	Ich fahre morgen nach Hamburg.	a1	저는 내일 함부르크에 가요.	claude-opus-5[1m]
s64bde0f9b9	Wir treffen uns nach dem Essen.	a1	우리 식사 후에 만나요.	claude-opus-5[1m]
sedae2bc623	Es ist schon nach acht. Wir müssen uns beeilen.	a1	벌써 8시가 넘었어요. 서둘러야 해요.	claude-opus-5[1m]
sd1c37faf50	Sehen wir uns nächste Woche?	a1	우리 다음 주에 볼까요?	claude-opus-5[1m]
s394dc279ea	Wo ist hier die nächste Apotheke?	a1	여기서 가장 가까운 약국이 어디예요?	claude-opus-5[1m]
sff52bfbc48	Rufen Sie bitte nächste Woche noch einmal an.	a1	다음 주에 다시 한번 전화해 주세요.	claude-opus-5[1m]
se5884ae998	Wann fährt der nächste Zug nach Frankfurt?	a1	프랑크푸르트행 다음 기차는 언제 떠나요?	claude-opus-5[1m]
sc8844d9125	Wer ist der Nächste bitte?	a1	다음 분은 누구세요?	claude-opus-5[1m]
